Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Cumulative Return %,Open,High,Low,Cumulative Change %
10/20/23,108.83,4215699,0.47,0.43,0.43,133.77,61.22,108.25,110.24,107.70,31.17
10/19/23,108.36,4249535,-1.85,-1.68,-1.68,133.19,60.53,110.22,110.90,108.33,30.60
10/18/23,110.21,2940763,-2.35,-2.09,-2.09,135.46,63.27,111.94,111.97,109.93,32.83
10/17/23,112.56,3387899,1.17,1.05,1.05,138.35,66.75,111.18,113.18,110.75,35.66
10/16/23,111.39,3872723,-0.59,-0.53,-0.53,136.91,65.01,112.56,112.79,109.79,34.25
10/13/23,111.98,4654301,1.18,1.06,1.06,137.64,65.89,111.21,112.23,110.01,34.96
10/12/23,110.80,6497328,1.81,1.66,1.66,136.19,64.14,112.99,113.00,109.51,33.54
10/11/23,108.99,3977387,-0.64,-0.58,-0.58,133.96,61.46,110.12,110.41,106.93,31.36
10/10/23,109.63,6791773,3.87,3.66,3.66,134.75,62.41,106.45,111.16,106.21,32.13
10/09/23,105.76,4819926,0.75,0.71,0.71,129.99,56.67,105.24,106.12,103.74,27.47
10/06/23,105.01,7556860,-0.14,-0.13,-0.13,129.07,55.56,104.75,106.27,102.93,26.56
10/05/23,105.15,4749303,-1.47,-1.38,-1.38,129.24,55.77,105.87,106.70,104.63,26.73
10/04/23,106.62,5523089,-0.54,-0.50,-0.50,131.05,57.95,108.40,108.40,105.75,28.50
10/03/23,107.16,5370253,0.47,0.44,0.44,131.71,58.75,106.18,108.59,106.18,29.16
10/02/23,106.69,6121320,-3.88,-3.51,-3.51,131.14,58.05,110.35,110.39,105.75,28.59
09/29/23,110.57,4738145,1.01,0.92,0.92,135.90,63.80,110.37,111.65,109.88,33.27
09/28/23,109.56,4676519,-0.18,-0.16,-0.16,134.66,62.30,109.54,110.48,108.15,32.05
09/27/23,109.74,4498097,0.26,0.24,0.24,134.88,62.57,109.38,110.64,108.49,32.26
09/26/23,109.48,6022236,-2.78,-2.48,-2.48,134.56,62.19,111.36,112.39,109.12,31.95
09/25/23,112.26,5353284,-0.34,-0.30,-0.30,137.98,66.30,112.11,112.75,110.53,35.30
09/22/23,112.60,6593656,-4.72,-4.02,-4.02,138.40,66.81,116.97,117.37,112.54,35.71
09/21/23,117.32,4138784,-3.09,-2.57,-2.57,144.20,73.80,119.55,120.34,116.88,41.40
09/20/23,120.41,3264205,0.24,0.20,0.20,148.00,78.38,120.58,121.54,120.07,45.12
09/19/23,120.17,4056940,0.83,0.70,0.70,147.70,78.02,119.46,120.79,118.95,44.84
09/18/23,119.34,5415228,-3.71,-3.02,-3.02,146.68,76.79,122.92,122.92,118.55,43.84
09/15/23,123.05,4919837,-1.72,-1.38,-1.38,151.24,82.29,124.76,125.10,122.72,48.31
09/14/23,124.77,3760916,1.84,1.50,1.50,153.36,84.84,123.60,124.96,122.81,50.38
09/13/23,122.93,2541536,0.53,0.43,0.43,151.10,82.11,122.74,123.68,122.49,48.16
09/12/23,122.40,2930593,-0.27,-0.22,-0.22,150.45,81.32,122.90,123.48,122.25,47.52
09/11/23,122.67,2613061,-1.02,-0.82,-0.82,150.78,81.72,124.35,124.61,122.54,47.85
09/08/23,123.69,2923526,-0.77,-0.62,-0.62,152.03,83.24,124.36,124.73,122.53,49.08
09/07/23,124.46,3267388,0.75,0.61,0.61,152.98,84.38,123.85,124.88,123.52,50.01
09/06/23,123.71,3562081,-1.48,-1.18,-1.18,152.06,83.27,125.19,125.47,123.13,49.10
09/05/23,125.19,3427328,-0.33,-0.26,-0.26,153.87,85.46,125.42,127.47,125.00,50.89
09/01/23,125.52,2997077,-1.03,-0.81,-0.81,154.28,85.95,127.55,127.70,125.15,51.28
08/31/23,126.55,4234559,-0.40,-0.32,-0.32,155.55,87.47,126.35,127.70,125.84,52.53
08/30/23,126.95,3276692,0.79,0.63,0.63,156.04,88.07,125.77,127.35,125.37,53.01
08/29/23,126.16,5267418,2.73,2.21,2.21,155.07,86.90,123.82,127.66,123.77,52.05
08/28/23,123.43,5116621,1.64,1.35,1.35,151.71,82.85,121.93,123.73,121.44,48.76
08/25/23,121.79,7279729,-2.31,-1.86,-1.86,149.70,80.42,124.00,124.10,120.75,46.79
08/24/23,124.10,4308104,0.89,0.72,0.72,152.53,83.84,122.62,124.44,122.12,49.57
08/23/23,123.21,4797546,-1.73,-1.38,-1.38,151.44,82.52,124.32,125.39,122.79,48.50
08/22/23,124.94,8792895,-2.85,-2.23,-2.23,153.57,85.09,125.52,126.07,122.64,50.58
08/21/23,127.79,5928622,-3.42,-2.61,-2.61,157.07,89.31,130.49,131.75,127.43,54.02
08/18/23,131.21,5755769,1.10,0.85,0.85,161.27,94.38,129.61,132.42,129.06,58.14
08/17/23,130.11,8659582,1.36,1.06,1.06,159.92,92.75,128.54,132.85,128.43,56.82
08/16/23,128.75,23754380,3.70,2.96,2.96,158.25,90.73,135.00,135.25,127.53,55.18
08/15/23,125.05,9416536,-4.37,-3.38,-2.53,153.70,85.25,127.95,129.32,124.96,50.72
08/14/23,129.42,4425115,-1.63,-1.24,-1.24,157.69,90.05,130.73,131.82,128.87,55.98
08/11/23,131.05,3803950,0.13,0.10,0.10,159.67,92.45,130.03,131.69,130.02,57.95
08/10/23,130.92,4375612,0.32,0.25,0.25,159.51,92.26,131.25,132.51,130.52,57.79
08/09/23,130.60,2761196,-0.38,-0.29,-0.29,159.12,91.79,131.35,132.08,130.26,57.41
08/08/23,130.98,4359129,-0.96,-0.73,-0.73,159.59,92.34,130.62,131.21,129.35,57.86
08/07/23,131.94,3036744,-0.59,-0.45,-0.45,160.76,93.75,133.02,133.70,131.34,59.02
08/04/23,132.53,3481493,-0.20,-0.15,-0.15,161.48,94.62,133.80,134.62,131.97,59.73
08/03/23,132.73,3726350,-0.81,-0.61,-0.61,161.72,94.91,133.23,134.04,132.60,59.97
08/02/23,133.54,3565201,0.55,0.41,0.41,162.71,96.10,132.20,134.09,131.82,60.95
08/01/23,132.99,4069343,-3.48,-2.55,-2.55,162.04,95.30,136.33,136.54,132.95,60.29
07/31/23,136.47,6056394,1.47,1.09,1.09,166.28,100.41,135.26,136.89,135.26,64.48
07/28/23,135.00,2959879,0.50,0.37,0.37,164.49,98.25,135.85,136.74,134.81,62.71
07/27/23,134.50,5538824,0.03,0.02,0.02,163.88,97.51,135.33,138.28,134.50,62.11
07/26/23,134.47,5180126,0.87,0.65,0.65,163.84,97.47,132.76,135.54,132.46,62.07
07/25/23,133.60,3849394,-1.81,-1.34,-1.34,162.78,96.19,135.09,135.83,133.34,61.02
07/24/23,135.41,2622554,1.33,0.99,0.99,164.98,98.85,134.32,135.60,133.83,63.20
07/21/23,134.08,4034220,-0.56,-0.42,-0.42,163.36,96.90,135.13,136.36,133.60,61.60
07/20/23,134.64,4174687,1.94,1.46,1.46,164.05,97.72,133.13,135.29,132.48,62.28
07/19/23,132.70,3229211,1.89,1.44,1.44,161.68,94.87,131.50,132.93,130.88,59.94
07/18/23,130.81,3786428,0.80,0.62,0.62,159.38,92.09,130.35,131.97,129.04,57.66
07/17/23,130.01,4733830,-0.91,-0.70,-0.70,158.41,90.92,130.80,130.83,128.55,56.70
07/14/23,130.92,4124253,-1.90,-1.43,-1.43,159.51,92.26,132.09,132.68,130.66,57.79
07/13/23,132.82,3077394,-0.09,-0.07,-0.07,161.83,95.05,133.37,134.30,132.69,60.08
07/12/23,132.91,3758325,-0.48,-0.36,-0.36,161.94,95.18,134.85,135.41,132.84,60.19
07/11/23,133.39,4094851,1.65,1.25,1.25,162.52,95.88,132.04,134.30,131.37,60.77
07/10/23,131.74,3831341,1.69,1.30,1.30,160.51,93.46,130.28,131.86,130.28,58.78
07/07/23,130.05,4256769,-0.79,-0.60,-0.60,158.45,90.98,130.50,132.22,129.86,56.74
07/06/23,130.84,4884559,-1.71,-1.29,-1.29,159.42,92.14,131.88,132.97,130.43,57.70
07/05/23,132.55,5186919,-2.31,-1.71,-1.71,161.50,94.65,134.24,134.49,132.49,59.76
07/03/23,134.86,4134575,2.96,2.24,2.24,164.31,98.04,131.59,135.32,131.59,62.54
06/30/23,131.90,7316244,-1.01,-0.76,-0.76,160.71,93.69,133.81,133.85,131.13,58.97
06/29/23,132.91,6055214,0.44,0.33,0.33,161.94,95.18,132.48,134.06,131.77,60.19
06/28/23,132.47,4601877,-0.04,-0.03,-0.03,161.40,94.53,132.70,133.38,131.88,59.66
06/27/23,132.51,6047604,-1.99,-1.48,-1.48,161.45,94.59,133.20,134.84,132.41,59.71
06/26/23,134.50,4831060,2.67,2.03,2.03,163.88,97.51,132.35,135.46,132.34,62.11
06/23/23,131.83,6975461,-0.56,-0.42,-0.42,160.62,93.59,131.01,132.41,130.32,58.89
06/22/23,132.39,4621820,-0.83,-0.62,-0.62,161.31,94.41,133.44,133.76,131.43,59.56
06/21/23,133.22,3845534,0.50,0.38,0.38,162.32,95.63,132.36,133.98,131.33,60.56
06/20/23,132.72,5358565,-1.09,-0.81,-0.81,161.71,94.90,133.12,133.29,131.42,59.96
06/16/23,133.81,9902995,-4.03,-2.92,-2.92,163.04,96.50,138.06,138.06,133.64,61.28
06/15/23,137.84,10063140,4.61,3.46,3.46,167.95,102.42,135.11,138.08,134.60,66.13
06/14/23,133.23,14968680,4.51,3.50,3.50,162.33,95.65,129.20,134.53,127.93,60.58
06/13/23,128.72,6916318,2.24,1.77,1.77,156.83,89.02,127.50,129.40,126.74,55.14
06/12/23,126.48,8265553,-0.51,-0.40,-0.40,154.10,85.74,127.30,127.39,125.08,52.44
06/09/23,126.99,9404114,-4.28,-3.26,-3.26,154.73,86.48,129.50,130.60,126.95,53.06
06/08/23,131.27,6169538,-0.48,-0.36,-0.36,159.94,92.77,131.50,132.77,130.22,58.21
06/07/23,131.75,5504444,-0.95,-0.72,-0.72,160.53,93.47,132.03,132.31,131.01,58.79
06/06/23,132.70,6065176,2.10,1.61,1.61,161.68,94.87,130.10,132.96,129.93,59.94
06/05/23,130.60,8338584,-2.62,-1.97,-1.97,159.12,91.79,131.67,133.10,129.72,57.41
06/02/23,133.22,7594003,2.06,1.57,1.57,162.32,95.63,131.24,133.28,130.56,60.56
06/01/23,131.16,13678400,0.23,0.18,0.18,159.81,92.61,128.60,132.03,126.75,58.08
05/31/23,130.93,20234410,-2.91,-2.17,-2.17,159.53,92.27,134.24,135.26,130.63,57.80
05/30/23,133.84,10931880,-5.09,-3.66,-3.66,163.07,96.54,138.22,138.89,133.58,61.31
05/26/23,138.93,8100414,-1.82,-1.29,-1.29,169.27,104.02,140.31,140.48,137.21,67.45
05/25/23,140.75,7409509,-2.35,-1.64,-1.64,171.49,106.69,142.18,142.20,138.65,69.64
05/24/23,143.10,6738339,-4.06,-2.76,-2.76,174.35,110.14,145.80,145.89,142.13,72.47
05/23/23,147.16,4374107,-4.75,-3.13,-3.13,179.30,116.10,150.33,151.33,146.94,77.37
05/22/23,151.91,3717029,-0.37,-0.24,-0.24,185.09,123.08,151.00,152.74,149.77,83.09
05/19/23,152.28,4455951,-1.90,-1.23,-1.23,185.54,123.62,154.90,155.27,150.93,83.54
05/18/23,154.18,7881625,-6.78,-4.21,-4.21,187.85,126.41,160.87,161.62,153.25,85.83
05/17/23,160.96,8387682,4.05,2.58,2.58,196.12,136.37,155.80,162.84,155.12,94.00
05/16/23,156.91,5805908,-3.66,-2.28,-1.61,191.18,130.42,157.38,160.85,154.70,89.12
05/15/23,160.57,4055226,2.58,1.63,1.63,194.30,134.18,157.97,160.79,157.40,93.53
05/12/23,157.99,3361673,-0.88,-0.55,-0.55,191.18,130.42,157.80,159.30,156.03,90.42
05/11/23,158.87,2832191,1.14,0.72,0.72,192.25,131.71,157.38,159.31,156.54,91.48
05/10/23,157.73,2804995,0.31,0.20,0.20,190.87,130.04,158.18,159.30,155.02,90.10
05/09/23,157.42,1886143,0.92,0.59,0.59,190.49,129.59,155.70,157.86,155.42,89.73
05/08/23,156.50,1495283,0.20,0.13,0.13,189.38,128.25,156.48,157.79,155.65,88.62
05/05/23,156.30,2187168,3.77,2.47,2.47,189.14,127.96,154.49,157.77,154.17,88.38
05/04/23,152.53,2653616,-2.04,-1.32,-1.32,184.57,122.46,154.18,154.50,150.87,83.84
05/03/23,154.57,2385734,-1.15,-0.74,-0.74,187.04,125.43,155.32,158.62,154.34,86.30
05/02/23,155.72,2277367,-1.40,-0.89,-0.89,188.43,127.11,156.55,156.80,153.57,87.68
05/01/23,157.12,1964517,-0.63,-0.40,-0.40,190.13,129.15,157.68,158.75,156.34,89.37
04/28/23,157.75,3432888,-0.40,-0.25,-0.25,190.89,130.07,158.65,159.66,155.95,90.13
04/27/23,158.15,3037874,2.70,1.74,1.74,191.37,130.65,156.23,158.60,155.13,90.61
04/26/23,155.45,3077362,-2.16,-1.37,-1.37,188.11,126.72,156.95,158.61,154.79,87.36
04/25/23,157.61,2723287,-6.33,-3.86,-3.86,190.72,129.87,163.95,164.11,157.33,89.96
04/24/23,163.94,2313130,1.76,1.09,1.09,198.38,139.10,162.31,164.20,162.31,97.59
04/21/23,162.18,2743626,1.90,1.19,1.19,196.25,136.53,161.32,164.53,160.94,95.47
04/20/23,160.28,2809925,-2.23,-1.37,-1.37,193.95,133.76,160.92,162.49,159.78,93.18
04/19/23,162.51,2183800,0.11,0.07,0.07,196.65,137.01,160.75,162.85,160.21,95.87
04/18/23,162.40,2195491,-0.30,-0.18,-0.18,196.52,136.85,162.95,163.03,161.99,95.73
04/17/23,162.70,2566526,1.70,1.06,1.06,196.88,137.29,161.51,163.08,161.24,96.09
04/14/23,161.00,2370137,-2.27,-1.39,-1.39,194.82,134.81,163.00,165.47,159.89,94.05
04/13/23,163.27,2464836,-0.24,-0.15,-0.15,197.57,138.12,164.04,164.94,161.70,96.78
04/12/23,163.51,3900291,-6.07,-3.58,-3.58,197.86,138.47,170.46,170.77,163.19,97.07
04/11/23,169.58,2155636,0.58,0.34,0.34,205.21,147.33,169.71,171.24,169.38,104.39
04/10/23,169.00,2724418,3.42,2.07,2.07,204.50,146.48,165.08,169.68,164.59,103.69
04/06/23,165.58,2552870,0.34,0.21,0.21,200.37,141.49,162.57,165.84,160.68,99.57
04/05/23,165.24,2762084,-0.81,-0.49,-0.49,199.95,141.00,165.80,166.99,164.06,99.16
04/04/23,166.05,2350518,-0.01,-0.01,-0.01,200.93,142.18,165.71,167.02,164.95,100.13
04/03/23,166.06,2744397,0.43,0.26,0.26,200.95,142.19,166.40,167.96,165.33,100.14
03/31/23,165.63,3094079,5.36,3.34,3.34,200.43,141.56,161.50,165.83,160.95,99.63
03/30/23,160.27,2237569,2.16,1.37,1.37,193.94,133.75,159.80,161.41,159.67,93.17
03/29/23,158.11,4219409,-1.66,-1.04,-1.04,191.33,130.60,160.89,161.00,155.92,90.56
03/28/23,159.77,2910671,0.39,0.24,0.24,193.33,133.02,159.05,161.26,158.10,92.56
03/27/23,159.38,3078893,3.16,2.02,2.02,192.86,132.45,157.34,160.04,156.48,92.09
03/24/23,156.22,2703923,0.10,0.06,0.06,189.04,127.84,154.72,156.57,152.68,88.28
03/23/23,156.12,2791722,-1.35,-0.86,-0.86,188.92,127.69,158.75,159.24,154.45,88.16
03/22/23,157.47,2909854,-5.24,-3.22,-3.22,190.55,129.66,162.90,163.11,157.37,89.79
03/21/23,162.71,2497184,-0.53,-0.32,-0.32,196.89,137.31,164.23,164.77,161.48,96.11
03/20/23,163.24,2875852,3.88,2.43,2.43,197.53,138.08,159.37,163.37,159.26,96.75
03/17/23,159.36,13174950,-3.69,-2.26,-2.26,192.84,132.42,162.73,163.46,158.29,92.07
03/16/23,163.05,2510741,3.92,2.46,2.46,197.30,137.80,157.55,163.24,157.23,96.52
03/15/23,159.13,2633960,0.76,0.48,0.48,192.56,132.08,156.33,159.86,156.10,91.79
03/14/23,158.37,2574171,0.45,0.28,0.28,191.64,130.98,159.77,160.32,156.55,90.88
03/13/23,157.92,2342674,-0.26,-0.16,-0.16,191.10,130.32,156.32,160.73,156.23,90.33
03/10/23,158.18,2754204,-2.46,-1.53,-1.53,191.41,130.70,160.27,161.87,157.51,90.65
03/09/23,160.64,1872402,-2.87,-1.76,-1.76,194.39,134.29,164.31,164.70,160.47,93.61
03/08/23,163.51,1752799,0.69,0.42,0.42,197.86,138.47,162.90,163.73,162.17,97.07
03/07/23,162.82,2410866,-2.38,-1.44,-1.44,197.03,137.47,165.83,166.62,162.58,96.24
03/06/23,165.20,2220863,-0.80,-0.48,-0.48,199.91,140.94,166.59,166.76,164.52,99.11
03/03/23,166.00,2318619,0.06,0.04,0.04,200.87,142.10,166.15,166.21,164.32,100.07
03/02/23,165.94,2831809,3.54,2.18,2.18,200.80,142.02,161.21,165.99,160.95,100.00
03/01/23,162.40,5835691,-6.10,-3.62,-3.62,196.52,136.85,168.16,168.40,160.80,95.73
02/28/23,168.50,10669300,1.69,1.01,1.01,203.90,145.75,168.73,172.67,167.10,103.09
02/27/23,166.81,5244991,-0.15,-0.09,-0.09,201.85,143.29,168.67,169.87,165.48,101.05
02/24/23,166.96,2888815,1.46,0.88,0.88,202.04,143.50,164.08,167.43,163.00,101.23
02/23/23,165.50,2718678,-0.22,-0.13,-0.13,200.27,141.37,165.90,165.90,161.87,99.47
02/22/23,165.72,2940959,-0.50,-0.30,-0.30,200.53,141.70,165.60,169.30,165.20,99.73
02/21/23,166.22,4133577,-7.00,-4.04,-4.04,201.14,142.42,169.52,170.99,166.17,100.34
02/17/23,173.22,2678144,-1.32,-0.76,-0.76,209.61,152.63,173.35,173.52,170.89,108.77
02/16/23,174.54,2318683,-1.48,-0.84,-0.84,211.21,154.56,174.20,177.29,173.77,110.37
02/15/23,176.02,2954628,4.85,2.83,2.83,213.00,156.72,170.01,176.29,169.95,112.15
02/14/23,171.17,2418580,-2.15,-1.24,-0.62,207.13,149.64,171.55,172.98,168.84,106.30
02/13/23,173.32,2432640,3.30,1.94,1.94,208.42,151.19,170.99,173.50,170.33,108.89
02/10/23,170.02,1841376,-1.35,-0.79,-0.79,204.45,146.41,170.32,171.20,168.79,104.92
02/09/23,171.37,1656113,-0.42,-0.24,-0.24,206.07,148.37,172.70,174.02,170.56,106.54
02/08/23,171.79,2037227,-2.97,-1.70,-1.70,206.58,148.98,173.52,173.97,171.51,107.05
02/07/23,174.76,2256803,0.92,0.53,0.53,210.15,153.28,173.55,175.44,171.94,110.63
02/06/23,173.84,2642923,-2.92,-1.65,-1.65,209.04,151.95,174.69,175.38,171.72,109.52
02/03/23,176.76,2941637,-4.26,-2.35,-2.35,212.55,156.18,177.27,179.07,175.20,113.04
02/02/23,181.02,4003809,3.94,2.22,2.22,217.68,162.35,177.71,181.70,176.90,118.18
02/01/23,177.08,4022156,4.94,2.87,2.87,212.94,156.64,172.11,177.68,169.91,113.43
01/31/23,172.14,3715983,3.46,2.05,2.05,207.00,149.48,168.12,172.22,168.12,107.47
01/30/23,168.68,3453478,0.17,0.10,0.10,202.84,144.47,167.00,169.59,165.74,103.30
01/27/23,168.51,3850269,1.48,0.89,0.89,202.63,144.22,168.00,170.32,166.79,103.10
01/26/23,167.03,2079129,2.82,1.72,1.72,200.85,142.08,165.70,167.10,164.48,101.31
01/25/23,164.21,2248397,0.66,0.40,0.40,197.46,137.99,162.50,164.21,160.64,97.91
01/24/23,163.55,1902036,-1.08,-0.66,-0.66,196.67,137.04,169.82,169.82,163.26,97.12
01/23/23,164.63,2371420,2.42,1.49,1.49,197.97,138.60,162.21,165.49,161.35,98.42
01/20/23,162.21,3122200,3.11,1.95,1.95,195.06,135.09,159.63,162.75,158.50,95.50
01/19/23,159.10,2881376,-1.73,-1.08,-1.08,191.32,130.59,159.50,160.61,157.53,91.76
01/18/23,160.83,2798087,-1.27,-0.78,-0.78,193.40,133.09,163.41,165.19,160.63,93.84
01/17/23,162.10,3527944,-2.50,-1.52,-1.52,194.92,134.93,164.49,165.69,162.07,95.37
01/13/23,164.60,5161230,4.85,3.04,3.04,197.93,138.56,159.33,164.93,159.13,98.38
01/12/23,159.75,3222612,0.78,0.49,0.49,192.10,131.53,160.00,160.25,156.48,92.54
01/11/23,158.97,3146758,3.00,1.92,1.92,191.16,130.40,157.15,159.00,155.90,91.60
01/10/23,155.97,2554884,-0.38,-0.24,-0.24,187.55,126.05,157.42,157.54,154.84,87.98
01/09/23,156.35,3853813,-3.80,-2.37,-2.37,188.01,126.60,159.88,160.37,156.34,88.44
01/06/23,160.15,4944230,5.89,3.82,3.82,192.58,132.11,157.65,161.06,156.88,93.02
01/05/23,154.26,3266024,1.54,1.01,1.01,185.50,123.57,152.21,154.51,150.29,85.92
01/04/23,152.72,4443293,0.99,0.65,0.65,183.64,121.34,148.26,154.32,147.68,84.07
01/03/23,151.73,3685201,2.69,1.80,1.80,182.45,119.90,149.98,152.64,149.58,82.87
12/30/22,149.04,2391104,0.67,0.45,0.45,179.22,116.01,147.23,149.08,146.80,79.63
12/29/22,148.37,2829021,2.57,1.76,1.76,178.41,115.03,146.97,149.66,146.88,78.82
12/28/22,145.80,2623183,0.25,0.17,0.17,175.32,111.31,145.31,147.22,144.85,75.73
12/27/22,145.55,3112519,2.40,1.68,1.68,175.02,110.95,143.00,146.28,142.40,75.42
12/23/22,143.15,2464781,1.80,1.27,1.27,172.14,107.47,140.86,143.27,139.88,72.53
12/22/22,141.35,3848504,-0.95,-0.67,-0.67,169.97,104.86,141.50,141.71,139.68,70.36
12/21/22,142.30,3510196,-0.95,-0.66,-0.66,171.11,106.24,142.26,144.19,141.97,71.51
12/20/22,143.25,3175400,-1.40,-0.97,-0.97,172.26,107.61,142.90,143.96,142.45,72.65
12/19/22,144.65,4186720,-1.80,-1.23,-1.23,173.94,109.64,146.60,147.00,143.56,74.34
12/16/22,146.45,8366961,-1.15,-0.78,-0.78,176.11,112.25,146.05,147.66,145.55,76.51
12/15/22,147.60,5417043,-4.91,-3.22,-3.22,177.49,113.92,149.86,150.00,145.32,77.90
12/14/22,152.51,3749084,1.64,1.09,1.09,183.39,121.03,150.50,154.65,150.14,83.81
12/13/22,150.87,4178932,0.84,0.56,0.56,181.42,118.66,153.20,154.10,149.70,81.84
12/12/22,150.03,4433845,-2.25,-1.48,-1.48,180.41,117.44,150.50,150.68,148.43,80.82
12/09/22,152.28,2905888,-1.93,-1.25,-1.25,183.12,120.70,153.41,154.72,152.12,83.54
12/08/22,154.21,3107142,0.45,0.29,0.29,185.44,123.50,154.04,155.26,153.17,85.86
12/07/22,153.76,3685155,-1.29,-0.83,-0.83,184.90,122.85,153.50,155.69,153.39,85.32
12/06/22,155.05,4721823,0.12,0.08,0.08,186.45,124.72,155.82,156.68,153.28,86.87
12/05/22,154.93,6233238,-9.23,-5.62,-5.62,186.30,124.54,162.89,162.89,154.79,86.73
12/02/22,164.16,3442958,-0.87,-0.53,-0.53,197.40,137.92,163.31,164.86,162.45,97.85
12/01/22,165.03,4989249,-2.04,-1.22,-1.22,198.45,139.18,166.47,167.43,163.05,98.90
11/30/22,167.07,11376650,0.70,0.42,0.42,200.90,142.14,165.88,167.23,162.74,101.36
11/29/22,166.37,5231668,1.00,0.60,0.60,200.06,141.12,164.43,166.97,161.51,100.52
11/28/22,165.37,4626781,1.99,1.22,1.22,198.86,139.67,162.81,166.89,162.81,99.31
11/25/22,163.38,1883018,-0.03,-0.02,-0.02,196.46,136.79,163.50,163.96,161.60,96.91
11/23/22,163.41,4833474,5.55,3.52,3.52,196.50,136.83,158.48,164.14,158.25,96.95
11/22/22,157.86,6364058,-0.16,-0.10,-0.10,189.83,128.79,158.79,159.91,155.75,90.26
11/21/22,158.02,5964702,-4.86,-2.98,-2.98,190.02,129.02,161.08,161.93,156.77,90.45
11/18/22,162.88,7280857,0.87,0.54,0.54,195.86,136.06,161.98,164.70,160.00,96.31
11/17/22,162.01,11300530,6.54,4.21,4.21,194.82,134.80,153.48,162.18,152.72,95.26
11/16/22,155.47,36731480,-23.51,-13.14,-13.14,186.95,125.32,149.85,158.49,148.75,87.38
11/15/22,178.98,8606029,5.72,3.30,3.92,215.22,159.40,177.00,180.46,176.90,115.72
11/14/22,173.26,5753753,-0.06,-0.03,-0.03,207.09,149.60,172.64,176.80,172.35,108.82
11/11/22,173.32,5828321,8.94,5.44,5.44,207.17,149.69,165.12,174.83,164.95,108.89
11/10/22,164.38,4962937,11.39,7.44,7.44,196.48,136.81,158.94,164.55,158.39,98.12
11/09/22,152.99,4018378,-8.63,-5.34,-5.34,182.87,120.40,161.08,161.59,152.50,84.39
11/08/22,161.62,3284603,1.75,1.09,1.09,193.18,132.83,161.32,164.66,159.81,94.79
11/07/22,159.87,2424145,0.24,0.15,0.15,191.09,130.31,161.24,161.41,158.00,92.68
11/04/22,159.63,2653538,-0.17,-0.11,-0.11,190.80,129.97,162.41,162.75,156.26,92.39
11/03/22,159.80,3041570,-0.40,-0.25,-0.25,191.01,130.21,157.98,160.79,157.75,92.60
11/02/22,160.20,3381107,-4.39,-2.67,-2.67,191.48,130.79,164.58,165.89,160.08,93.08
11/01/22,164.59,3051010,0.34,0.21,0.21,196.73,137.11,166.44,166.98,162.57,98.37
10/31/22,164.25,3792677,-3.27,-1.95,-1.95,196.33,136.62,166.00,167.36,164.02,97.96
10/28/22,167.52,3066778,0.62,0.37,0.37,200.23,141.33,166.26,167.94,163.05,101.90
10/27/22,166.90,2957353,0.13,0.08,0.08,199.49,140.44,168.22,170.30,166.80,101.16
10/26/22,166.77,3456063,0.97,0.59,0.59,199.34,140.25,167.84,170.75,165.32,101.00
10/25/22,165.80,4177912,3.98,2.46,2.46,198.18,138.85,162.80,166.31,161.99,99.83
10/24/22,161.82,2974082,2.63,1.65,1.65,193.42,133.12,160.30,162.90,159.63,95.03
10/21/22,159.19,3508270,4.79,3.10,3.10,190.28,129.33,154.54,159.26,154.30,91.86
10/20/22,154.40,3079918,-0.99,-0.64,-0.64,184.55,122.43,155.98,159.16,153.42,86.09
10/19/22,155.39,2611475,-1.84,-1.17,-1.17,185.73,123.86,157.19,158.19,154.13,87.28
10/18/22,157.23,5563441,7.98,5.35,5.35,187.93,126.51,155.53,161.13,155.01,89.50
10/17/22,149.25,3177369,3.56,2.44,2.44,178.40,115.01,147.74,151.00,146.68,79.88
10/14/22,145.69,4766623,-8.43,-5.47,-5.47,174.14,109.88,154.48,155.19,145.19,75.59
10/13/22,154.12,3394052,-0.04,-0.03,-0.03,184.22,122.03,151.21,156.06,148.87,85.75
10/12/22,154.16,2265469,-0.34,-0.22,-0.22,184.26,122.09,154.74,157.00,154.04,85.80
10/11/22,154.50,2408279,1.40,0.91,0.91,184.67,122.58,153.50,157.72,152.71,86.21
10/10/22,153.10,2055798,0.76,0.50,0.50,183.00,120.56,152.98,153.88,150.48,84.52
10/07/22,152.34,2771909,-3.41,-2.19,-2.19,182.09,119.46,154.34,154.52,150.72,83.61
10/06/22,155.75,2603378,-0.66,-0.42,-0.42,186.17,124.38,157.46,159.00,155.48,87.72
10/05/22,156.41,2491715,-0.55,-0.35,-0.35,186.95,125.33,155.00,157.55,153.41,88.51
10/04/22,156.96,3028591,5.17,3.41,3.41,187.61,126.12,154.70,158.29,154.34,89.18
10/03/22,151.79,2847537,3.40,2.29,2.29,181.43,118.67,149.67,152.62,148.39,82.95
09/30/22,148.39,4328301,-3.40,-2.24,-2.24,177.37,113.77,151.59,152.23,145.50,78.85
09/29/22,151.79,3170369,-4.08,-2.62,-2.62,181.43,118.67,154.20,154.75,150.90,82.95
09/28/22,155.87,4254027,7.40,4.98,4.98,186.31,124.55,149.54,156.95,149.31,87.86
09/27/22,148.47,2941392,-0.24,-0.16,-0.16,177.46,113.89,150.47,152.26,146.86,78.94
09/26/22,148.71,3967836,-3.90,-2.56,-2.56,177.75,114.23,151.56,152.51,147.37,79.23
